id;fr_fr
119574;Baguette de sauge des montagnes
119582;Idole de défenseur de danse-brume
119584;Souliers de danse-brume
119586;Heaume de danse-brume
119576;Bâton de sauge des montagnes
119577;Amulette de danse-brume
119578;Bague de stoïcisme de danse-brume
119579;Anneau de stoïcisme de danse-brume
119971;Corde de cruauté de l'aspirant primordial
119580;Pierre de défenseur de danse-brume
119583;Gilet de danse-brume
119585;Garde-mains de danse-brume
119588;Espauliers de danse-brume
119590;Crispins de danse-brume
119592;Gants de danse-brume
119596;Braies de danse-brume
119598;Anneau de sagesse de danse-brume
119591;Bottes de danse-brume
119593;Chaperon de danse-brume
119597;Collier de danse-brume
119599;Bague de sagesse de danse-brume
119732;Garde-mains de parle-flot
119594;Pelisse de sagesse de danse-brume
119595;Idole de sagesse de danse-brume
119607;Sautoir de danse-brume
119619;Ceinturon d'âme solaire
119600;Pierre de sagesse de danse-brume
119602;Bâton de danse-brume
119606;Idole de rage de danse-brume
119609;Anneau d'assaut de danse-brume
119601;Epaulières de danse-brume
119603;Baudrier de danse-brume
119604;Manchettes de danse-brume
119605;Epée de danse-brume
119608;Bague d'assaut de danse-brume
119610;Pierre de rage de danse-brume
119612;Pourpoint de danse-brume
119613;Harnois de bataille d'âme solaire
119616;Heaume d'âme solaire
119611;Pelisse de rage de danse-brume
119614;Solerets d'âme solaire
119615;Gantelets d'âme solaire
119618;Espauliers d'âme solaire
119617;Cuissards d'âme solaire
119624;Gants d'âme solaire
119625;Chapel d'âme solaire
119626;Jambières d'âme solaire
119628;Idole de sagesse d'âme solaire
119630;Bague de sagesse d'âme solaire
119631;Pierre de sagesse d'âme solaire
119632;Spallières d'âme solaire
119627;Collier d'âme solaire
119636;Bouclier d'âme solaire
119651;Garde-jambes d'âme solaire
119663;Anneau de destruction communautaire
119633;Ceinture d'âme solaire
119635;Sceptre d'âme solaire
119639;Maillet de guerre d'âme solaire
119642;Anneau de puissance d'âme solaire
119640;Pelisse de bataille d'âme solaire
119641;Pendentif d'âme solaire
119643;Bague de puissance d'âme solaire
119646;Corselet d'âme solaire
119644;Pierre de bataille d'âme solaire
119645;Idole de bataille d'âme solaire
119648;Grèves d'âme solaire
119654;Anneau de stoïcisme d'âme solaire
119647;Pelisse de stoïcisme d'âme solaire
119653;Idole de défenseur d'âme solaire
119657;Garde-épaules d'âme solaire
119659;Garde-bras d'âme solaire
119650;Ventaille d'âme solaire
119785;Bague de puissance de jureur
119809;Sanglier en cage
119811;Talbuk en cage
119652;Amulette d'âme solaire
119704;Manchettes mangelumière
119715;Idole de destruction de parle-flot
119728;Bracières de parle-flot
119656;Pierre de défenseur d'âme solaire
119658;Baudrier d'âme solaire
119664;Pierre de destruction communautaire
119668;Protège-mains communautaires
119660;Médaillon communautaire
119661;Idole de destruction communautaire
119662;Bague de destruction communautaire
119666;Pelisse de sagesse communautaire
119830;Jambières de prouesse du combattant primordial
119665;Baguette communautaire
119703;Baudrier mangelumière
119707;Epée mangelumière
119709;Sautoir de parle-flot
119667;Sandales communautaires
119670;Jambières communautaires
119678;Corde communautaire
119681;Pelisse de destruction communautaire
119669;Chaperon communautaire
119672;Idole de sagesse communautaire
119673;Bague de sagesse communautaire
119675;Habit communautaire
119671;Collier communautaire
119674;Anneau de sagesse communautaire
119655;Bague de stoïcisme d'âme solaire
119676;Pierre de sagesse communautaire
119677;Protège-épaules communautaires
119679;Bandelettes communautaires
119680;Bâton communautaire
119684;Capuche communautaire
119683;Gants communautaires
119685;Pantalon communautaire
119686;Robe communautaire
119687;Mantelet communautaire
119682;Bottes communautaires
119691;Pelisse de rage mangelumière
119694;Bague d'assaut mangelumière
119696;Pierre de rage mangelumière
119688;Echarpe communautaire
119690;Gourdin communautaire
119702;Epaulières mangelumière
119705;Dague mangelumière
119689;Manchettes communautaires
119692;Sautoir mangelumière
119693;Idole de rage mangelumière
119695;Anneau d'assaut mangelumière
119697;Pourpoint mangelumière
119700;Chaperon mangelumière
119716;Anneau de destruction de parle-flot
119729;Serres de parle-flot
119698;Bottes mangelumière
119699;Gants mangelumière
119701;Braies mangelumière
119714;Médaillon de parle-flot
119706;Coutelas mangelumière
119708;Pelisse de rage de parle-flot
119711;Bague d'assaut de parle-flot
119712;Anneau d'assaut de parle-flot
119730;Corselet de parle-flot
119710;Idole de rage de parle-flot
119713;Pierre de rage de parle-flot
119720;Tunique de parle-flot
119722;Gants de parle-flot
119717;Bague de destruction de parle-flot
119718;Pierre de destruction de parle-flot
119719;Griffes de parle-flot
119721;Bottes de parle-flot
119723;Coiffe de parle-flot
119724;Jambards de parle-flot
119725;Egide de parle-flot
119727;Ceinture de parle-flot
119726;Espauliers de parle-flot
119731;Grèves de parle-flot
119733;Heaume de parle-flot
119736;Sangle de parle-flot
119738;Pelisse de sagesse de parle-flot
119734;Garde-jambes de parle-flot
119735;Garde-épaules de parle-flot
119737;Garde-bras de parle-flot
119739;Collier de parle-flot
119839;Plastron du combattant primordial en plaques d'effroi
119740;Idole de sagesse de parle-flot
119744;Pelisse de destruction de parle-flot
119746;Gilet de parle-flot
119748;Poignes de parle-flot
119741;Anneau de sagesse de parle-flot
119745;Trancheurs de parle-flot
119747;Solerets de parle-flot
119749;Capuche de parle-flot
119742;Bague de sagesse de parle-flot
119756;Idole de destruction gangrâme
119758;Anneau de destruction gangrâme
119759;Pierre de destruction gangrâme
119743;Pierre de sagesse de parle-flot
119754;Brassards de parle-flot
119768;Baguette gangrâme
119771;Bardiche de jureur
119750;Jambières de parle-flot
119752;Spallières de parle-flot
119755;Médaillon gangrâme
119769;Cape de destruction gangrâme
119751;Bouclier de parle-flot
119753;Ceinturon de parle-flot
119757;Bague de destruction gangrâme
119765;Protège-épaules gangrâme
119760;Sandales gangrâme
119761;Protège-mains gangrâme
119762;Capuche gangrâme
119763;Jambières gangrâme
119764;Robe gangrâme
119766;Corde gangrâme
119784;Pendentif de jureur
119913;Jambières du combattant primordial en mailles annelées
119767;Bandelettes gangrâme
119772;Cuirasse de jureur
119774;Gantelets de jureur
119777;Espauliers de jureur
119775;Heaume de jureur
119776;Cuissards de jureur
119778;Ceinturon de jureur
119779;Protège-bras de jureur
119780;Coupe-tête de jureur
119770;Bâton gangrâme
119835;Bottines de cruauté du combattant primordial
119837;Crispins de prouesse du combattant primordial
119781;Hache de jureur
119783;Pelisse de bataille de jureur
119788;Idole de bataille de jureur
119790;Pelisse de stoïcisme de jureur
119782;Rempart de jureur
119787;Pierre de bataille de jureur
119789;Corselet de jureur
119791;Grèves de jureur
119773;Solerets de jureur
120253;Gantelets du protecteur de Fer
120988;Réplique du baudrier de garde de sang en satin
120992;Réplique de la ceinture de chevalier-lieutenant en peau de dragon
119786;Anneau de puissance de jureur
119802;Garde-bras de jureur
119808;Pierre de durabilité de la pluie printanière
119820;Sanglier puissant en cage
119792;Garde-mains de jureur
119794;Garde-jambes de jureur
119795;Amulette de jureur
119796;Idole de défenseur de jureur
119793;Ventaille de jureur
119797;Bague de stoïcisme de jureur
119798;Anneau de stoïcisme de jureur
119800;Garde-épaules de jureur
119803;Cape de durabilité de la pluie printanière
119799;Pierre de défenseur de jureur
119801;Baudrier de jureur
119804;Sautoir de la pluie printanière
119807;Bague de durabilité de la pluie printanière
119805;Idole de durabilité de la pluie printanière
119806;Anneau de durabilité de la pluie printanière
119810;Bête charnue en cage
119812;Elekk en cage
119813;Bête velue en cage
119814;Bête à cuir en cage
119816;Talbuk puissant en cage
119817;Potamodonte puissant en cage
119815;Loup puissant en cage
119818;Elekk puissant en cage
119821;Contrat : cherchelaube Rukaryx
119824;Collier de cruauté du combattant primordial
119819;Sabot-fourchu puissant en cage
119834;Corde de prouesse du combattant primordial
119847;Robe du combattant primordial en peau de dragon
119859;Sursis du combattant primordial
119823;Canon rayé rochenoire instable
119833;Corde de cruauté du combattant primordial
119846;Garde-jambes du combattant primordial en peau de dragon
119851;Heaume du combattant primordial en anneaux
119822;Gâchette en vérifer instable
119825;Collier de prouesse du combattant primordial
119826;Anneau de cruauté du combattant primordial
119828;Gants de prouesse du combattant primordial
119827;Anneau de prouesse du combattant primordial
119829;Chaperon de prouesse du combattant primordial
119831;Robe de prouesse du combattant primordial
119848;Spallières du combattant primordial en peau de dragon
119885;Heaume du combattant primordial en peau-de-fer
119832;Amict de prouesse du combattant primordial
119836;Bottines de prouesse du combattant primordial
119838;Crispins de cruauté du combattant primordial
119840;Gantelets du combattant primordial en plaques d'effroi
119842;Garde-jambes du combattant primordial en plaques d'effroi
119841;Heaume du combattant primordial en plaques d'effroi
119843;Epaulières du combattant primordial en plaques d'effroi
119845;Heaume du combattant primordial en peau de dragon
119912;Heaume du combattant primordial en mailles annelées
120028;Armure de l'aspirant primordial en mailles annelées
119850;Gantelets du combattant primordial en anneaux
119852;Jambières du combattant primordial en anneaux
119854;Pendentif de cruauté du combattant primordial
119855;Pendentif de prouesse du combattant primordial
119862;Bague de victoire du combattant primordial
119853;Spallières du combattant primordial en anneaux
119857;Pendentif de contemplation du combattant primordial
119860;Bague de cruauté du combattant primordial
119872;Manchettes de prouesse du combattant primordial
119856;Pendentif de méditation du combattant primordial
119858;Poing final du combattant primordial
119861;Bague de prouesse du combattant primordial
119864;Bague de contemplation du combattant primordial
119863;Bague de méditation du combattant primordial
119865;Redoute du combattant primordial
119867;Ceinture de prouesse du combattant primordial
119868;Ceinture de cruauté du combattant primordial
119871;Manchettes de cruauté du combattant primordial
119866;Barrière du combattant primordial
119869;Bottes de cruauté du combattant primordial
119870;Bottes de prouesse du combattant primordial
119875;Chausses du combattant primordial en soie
119876;Robe du combattant primordial en soie
119874;Capuche du combattant primordial en soie
119873;Garde-mains du combattant primordial en soie
119877;Amict du combattant primordial en soie
119879;Sangle de prouesse du combattant primordial
119880;Protège-tibias de cruauté du combattant primordial
119878;Sangle de cruauté du combattant primordial
119882;Bracières de prouesse du combattant primordial
119899;Plaques de bras de prouesse du combattant primordial
119910;Armure du combattant primordial en mailles annelées
119917;Sautoir de prouesse du combattant primordial
119881;Protège-tibias de prouesse du combattant primordial
119883;Bracières de cruauté du combattant primordial
119887;Spallières du combattant primordial en peau-de-fer
119889;Plastron du combattant primordial en écailles
119890;Gantelets du combattant primordial en écailles
119886;Garde-jambes du combattant primordial en peau-de-fer
119888;Tunique du combattant primordial en peau-de-fer
119891;Heaume du combattant primordial en écailles
119894;Ceinturon de cruauté du combattant primordial
119898;Plaques de bras de cruauté du combattant primordial
119892;Garde-jambes du combattant primordial en écailles
119893;Epaulières du combattant primordial en écailles
119895;Ceinturon de prouesse du combattant primordial
119896;Bottes de guerre de cruauté du combattant primordial
119900;Gants du combattant primordial en satin
119897;Bottes de guerre de prouesse du combattant primordial
119911;Gantelets du combattant primordial en mailles annelées
119952;Heaume du combattant primordial
119953;Garde-jambes du combattant primordial
119961;Cape de prouesse du combattant primordial
119901;Chaperon du combattant primordial en satin
119902;Jambières du combattant primordial en satin
119903;Robe du combattant primordial en satin
119905;Tunique du combattant primordial en cuir
119906;Gants du combattant primordial en cuir
119904;Mantelet du combattant primordial en satin
119909;Spallières du combattant primordial en cuir
119920;Casque du combattant primordial en plaques
119922;Plaques d'épaule du combattant primordial en plaques
119907;Heaume du combattant primordial en cuir
119908;Garde-jambes du combattant primordial en cuir
119915;Spallières du combattant primordial en mailles annelées
119916;Sautoir de cruauté du combattant primordial
119918;Cuirasse du combattant primordial en plaques
119919;Gants du combattant primordial en plaques
119921;Cuissards du combattant primordial en plaques
119924;Chevalière de précision du combattant primordial
119928;Emblème de cruauté du combattant primordial
119945;Heaume du combattant primordial en plaques
119923;Chevalière de cruauté du combattant primordial
119927;Insigne de conquête du combattant primordial
119931;Ecusson de domination du combattant primordial
119933;Médaillon de cruauté du combattant primordial
119925;Grand pavois du combattant primordial
119938;Garde-mains du combattant primordial en tisse-gangrène
119940;Chausses du combattant primordial en tisse-gangrène
119942;Amict du combattant primordial en tisse-gangrène
119944;Gantelets du combattant primordial en plaques
119926;Ecusson de conquête du combattant primordial
119950;Tunique du combattant primordial
119955;Armure du combattant primordial
119959;Spallières du combattant primordial
119962;Drapé de cruauté du combattant primordial
119929;Emblème de ténacité du combattant primordial
119930;Emblème de méditation du combattant primordial
119932;Insigne de domination du combattant primordial
119934;Médaillon de ténacité du combattant primordial
119935;Médaillon de méditation du combattant primordial
119936;Ecusson de victoire du combattant primordial
119939;Capuche du combattant primordial en tisse-gangrène
119941;Grande tenue du combattant primordial en tisse-gangrène
119937;Insigne de victoire du combattant primordial
119949;Chevalière d'acharnement du combattant primordial
119968;Collier de cruauté de l'aspirant primordial
119981;Garde-jambes de l'aspirant primordial en peau de dragon
119984;Cotte d'anneaux de l'aspirant primordial
119946;Garde-jambes du combattant primordial en plaques
119947;Epaulières du combattant primordial en plaques
119951;Gants du combattant primordial
119954;Spallières du combattant primordial
119956;Gantelets du combattant primordial
